"Provided by yucezhe.com. Please contact WeChat:yucezhekefu, QQ:2023046319 or contact@yucezhe.com if you have any question."
candle_begin_time,open,high,low,close,volume
2018-03-17 00:00:00,5.0266,5.049,5.026,5.0478,15016.74297337
2018-03-17 00:01:00,5.0478,5.0559,5.0469,5.0559,1769.60551856
2018-03-17 00:02:00,5.0559,5.056,5.0419,5.054,649.11458921
2018-03-17 00:03:00,5.0496,5.0589,5.0385,5.0431,2515.81711915
2018-03-17 00:04:00,5.057,5.0609,5.0445,5.06,9287.07387269
2018-03-17 00:05:00,5.0599,5.0599,5.0482,5.0482,3313.55759373
2018-03-17 00:06:00,5.0462,5.0639,5.0462,5.0639,3662.48223
2018-03-17 00:07:00,5.0471,5.0471,5.0461,5.0461,1196.64321
2018-03-17 00:08:00,5.0568,5.0595,5.05,5.05,2873.99552
2018-03-17 00:09:00,5.0523,5.0595,5.0523,5.0595,185.183198
2018-03-17 00:10:00,5.0595,5.0665,5.0595,5.0665,1040.80855291
2018-03-17 00:11:00,5.0539,5.0587,5.0466,5.0466,2174.47761301
2018-03-17 00:12:00,5.0461,5.0477,5.0447,5.0477,644.72870316
2018-03-17 00:13:00,5.0567,5.0603,5.0567,5.0603,2096.04072026
2018-03-17 00:14:00,5.057,5.057,5.042,5.042,853.77497674
2018-03-17 00:15:00,5.0414,5.0414,5.0378,5.0378,878.99534372
2018-03-17 00:16:00,5.0489,5.0555,5.0489,5.0555,817.05681079
2018-03-17 00:17:00,5.0459,5.046,5.0459,5.046,700.0
2018-03-17 00:18:00,5.04,5.0411,5.0213,5.0362,11179.02872373
2018-03-17 00:19:00,5.0418,5.0467,5.0418,5.0419,1144.87948512
2018-03-17 00:20:00,5.0419,5.06,5.0355,5.06,10421.66528743
2018-03-17 00:21:00,5.06,5.0601,5.0412,5.0499,11595.19372264
2018-03-17 00:22:00,5.05,5.05,5.0385,5.0385,3463.444
2018-03-17 00:23:00,5.0402,5.0402,5.0338,5.0338,3898.32996931
2018-03-17 00:24:00,5.043,5.0432,5.0267,5.0406,3664.10711608
2018-03-17 00:25:00,5.0406,5.0488,5.0406,5.0406,3868.43016132
2018-03-17 00:26:00,5.041,5.041,5.041,5.041,20.0
2018-03-17 00:27:00,5.048,5.0488,5.048,5.0488,196.194
2018-03-17 00:28:00,5.0519,5.052,5.0514,5.052,1413.9684626
2018-03-17 00:29:00,5.052,5.0529,5.0519,5.0529,376.0632
2018-03-17 00:32:00,5.0567,5.0569,5.0565,5.0569,1324.55319267
2018-03-17 00:33:00,5.0599,5.0599,5.0599,5.0599,1478.0
2018-03-17 00:34:00,5.0656,5.078,5.0588,5.0588,908.23091054
2018-03-17 00:35:00,5.068,5.068,5.068,5.068,47.0
2018-03-17 00:36:00,5.0707,5.0707,5.0707,5.0707,500.0
2018-03-17 00:39:00,5.0766,5.0766,5.0766,5.0766,20.0
2018-03-17 00:42:00,5.0773,5.0773,5.0773,5.0773,150.0
2018-03-17 00:44:00,5.0739,5.0746,5.0588,5.0588,1380.20063686
2018-03-17 00:46:00,5.0703,5.0704,5.056,5.0561,1006.88756759
2018-03-17 00:47:00,5.0511,5.0511,5.0511,5.0511,575.73063043
2018-03-17 00:50:00,5.06,5.06,5.06,5.06,429.90064425
2018-03-17 00:51:00,5.0631,5.0631,5.0631,5.0631,87.5838
2018-03-17 00:52:00,5.069,5.069,5.0681,5.0681,17.401
2018-03-17 00:54:00,5.06,5.06,5.06,5.06,450.42437631
2018-03-17 00:55:00,5.06,5.06,5.06,5.06,20.0
2018-03-17 00:56:00,5.0543,5.059,5.0543,5.059,1300.0
2018-03-17 00:58:00,5.0657,5.069,5.0657,5.069,45.3413
2018-03-17 00:59:00,5.0713,5.0713,5.0713,5.0713,100.0
2018-03-17 01:02:00,5.07,5.07,5.0622,5.0622,217.70971
2018-03-17 01:04:00,5.0611,5.0611,5.0611,5.0611,2.0438
2018-03-17 01:06:00,5.0792,5.0792,5.0791,5.0791,424.7175
2018-03-17 01:07:00,5.0778,5.0778,5.0778,5.0778,29.354
2018-03-17 01:08:00,5.0777,5.0779,5.0695,5.0695,2783.261162
2018-03-17 01:11:00,5.0721,5.0721,5.0601,5.0601,564.06879568
2018-03-17 01:12:00,5.056,5.0649,5.0546,5.0649,990.44787684
2018-03-17 01:13:00,5.0667,5.0667,5.0666,5.0666,73.804872
2018-03-17 01:15:00,5.0507,5.056,5.0507,5.056,127.733192
2018-03-17 01:16:00,5.0581,5.0581,5.0581,5.0581,20.0
2018-03-17 01:17:00,5.0593,5.0593,5.0593,5.0593,2.004
