Provided by yucezhe.com. Please contact QQ:2023046319 or contact@yucezhe.com if you have any question.
candle_begin_time,open,high,low,close,volume
2017-08-17 00:00:00,1.6018,1.6018,1.5918,1.6017,524.58028339
2017-08-17 00:02:00,1.6009,1.6016,1.5964,1.6015,415.7270474899998
2017-08-17 00:03:00,1.6015,1.6019999999999999,1.6015,1.6019999999999999,1234.948709160001
2017-08-17 00:06:00,1.6018,1.6198,1.5958,1.5958,2895.5879991700003
2017-08-17 00:07:00,1.5967,1.5967,1.5967,1.5967,31.054000000000002
2017-08-17 00:12:00,1.6013,1.6013,1.6011,1.6013,93.16199999999999
2017-08-17 00:13:00,1.6197,1.6197,1.6197,1.6197,548.5065969999999
2017-08-17 00:14:00,1.617,1.6179,1.6159999999999999,1.6159999999999999,1.73
2017-08-17 00:15:00,1.617,1.6179,1.614,1.6141,101.44016298000003
2017-08-17 00:16:00,1.6141,1.6167,1.5957,1.6141,2438.25815354
2017-08-17 00:17:00,1.6141,1.6201,1.6119999999999999,1.615,508.7537253599999
2017-08-17 00:18:00,1.617,1.619,1.617,1.619,187.95969414
2017-08-17 00:19:00,1.618,1.62,1.6002,1.6178,512.2414096099999
2017-08-17 00:20:00,1.6029,1.6157,1.601,1.6139,379.16904124
2017-08-17 00:21:00,1.6122,1.6129,1.611,1.611,501.60675244
2017-08-17 00:22:00,1.6116,1.6119999999999999,1.5971,1.5984,864.8337887199999
2017-08-17 00:23:00,1.6093,1.6097,1.6093,1.6097,168.52099558
2017-08-17 00:24:00,1.6101,1.6101,1.6096,1.6096,637.4185745899999
2017-08-17 00:25:00,1.6097,1.6097,1.6091,1.6091,386.97637433000006
2017-08-17 00:26:00,1.609,1.609,1.6089,1.6089,255.99326363
2017-08-17 00:27:00,1.6088,1.6088,1.6084,1.6084,370.95172077
2017-08-17 00:28:00,1.6085,1.6085,1.6084,1.6085,300.95328238
2017-08-17 00:30:00,1.5991,1.608,1.5991,1.607,13.499999999999998
2017-08-17 00:32:00,1.6084,1.6084,1.6084,1.6084,7.32480075
2017-08-17 00:35:00,1.6083,1.6085,1.6030000000000002,1.6032,450.4542985
2017-08-17 00:36:00,1.6084,1.6084,1.6054,1.6054,156.0
2017-08-17 00:37:00,1.6084,1.6085,1.6083,1.6085,699.36313172
2017-08-17 00:38:00,1.6139,1.6139,1.6139,1.6139,100.0
2017-08-17 00:40:00,1.6136,1.6136,1.6075,1.6077,120.0
2017-08-17 00:41:00,1.6081,1.619,1.6081,1.6111,1362.1940000000002
2017-08-17 00:42:00,1.6148,1.6151,1.6146,1.6146,14.29674934
2017-08-17 00:43:00,1.6145,1.6145,1.6145,1.6145,18.63061571
2017-08-17 00:44:00,1.6143,1.6143,1.6143,1.6143,90.18830077
2017-08-17 00:45:00,1.617,1.6171,1.6061,1.6061,1459.4029020900002
2017-08-17 00:47:00,1.607,1.607,1.6069,1.6069,1000.0
2017-08-17 00:48:00,1.6069,1.607,1.6069,1.6069,763.3128389999999
2017-08-17 00:49:00,1.6059999999999999,1.6059999999999999,1.6059999999999999,1.6059999999999999,84.74591690999999
2017-08-17 00:50:00,1.6059999999999999,1.6059999999999999,1.6059999999999999,1.6059999999999999,51.97583091
2017-08-17 00:51:00,1.6059999999999999,1.6059999999999999,1.6059999999999999,1.6059999999999999,260.0
2017-08-17 00:52:00,1.6059999999999999,1.6059999999999999,1.6059999999999999,1.6059999999999999,101.89236299999999
2017-08-17 00:55:00,1.605,1.605,1.6021,1.6030000000000002,500.2290996
2017-08-17 00:56:00,1.6059,1.6059,1.6055,1.6055,270.08241179
2017-08-17 00:59:00,1.6009,1.6009,1.6008,1.6008,500.0
2017-08-17 01:00:00,1.6003,1.6059999999999999,1.6001,1.6059999999999999,1628.9463515200005
2017-08-17 01:04:00,1.6059,1.6059,1.6058,1.6058,226.87336492
2017-08-17 01:06:00,1.6059,1.6059,1.6059,1.6059,5.948508
2017-08-17 01:07:00,1.6059,1.6059999999999999,1.6057,1.6059999999999999,2000.50123382
2017-08-17 01:09:00,1.5985,1.5985,1.5971,1.5971,494.65220125
2017-08-17 01:10:00,1.5969,1.5969,1.5959999999999999,1.5959999999999999,89.30742489
