"Provided by yucezhe.com. Please contact WeChat:yucezhekefu, QQ:2023046319 or contact@yucezhe.com if you have any question."
candle_begin_time,open,high,low,close,volume
2018-03-14 00:00:00,5.7829,5.8226,5.7829,5.8226,4423.20501246
2018-03-14 00:01:00,5.8147,5.834,5.8069,5.834,9528.935634
2018-03-14 00:02:00,5.8323,5.8338,5.82,5.8263,3592.99146459
2018-03-14 00:03:00,5.8278,5.83,5.8207,5.8207,1549.59949038
2018-03-14 00:04:00,5.828,5.8281,5.828,5.8281,410.17510182
2018-03-14 00:05:00,5.8297,5.8297,5.8068,5.8113,6372.34331767
2018-03-14 00:06:00,5.8111,5.8111,5.8033,5.8033,510.982
2018-03-14 00:07:00,5.7947,5.7947,5.788,5.788,4657.42569255
2018-03-14 00:08:00,5.788,5.8032,5.7814,5.8032,9936.92959199
2018-03-14 00:09:00,5.8011,5.8028,5.8011,5.8028,1560.00963296
2018-03-14 00:11:00,5.8149,5.819,5.8148,5.8189,182.42202
2018-03-14 00:13:00,5.8108,5.8109,5.8108,5.8109,3.15208729
2018-03-14 00:14:00,5.83,5.8305,5.83,5.8305,2331.0
2018-03-14 00:15:00,5.821,5.821,5.8178,5.8179,992.34401847
2018-03-14 00:16:00,5.828,5.8418,5.828,5.8418,3000.0
2018-03-14 00:17:00,5.8457,5.8457,5.8457,5.8457,10.0
2018-03-14 00:18:00,5.8441,5.8441,5.833,5.833,74.588766
2018-03-14 00:19:00,5.833,5.833,5.8058,5.8058,3678.0549329
2018-03-14 00:20:00,5.8185,5.8198,5.8185,5.8198,250.38420342
2018-03-14 00:21:00,5.8194,5.8194,5.8099,5.8099,242.22049
2018-03-14 00:22:00,5.818,5.818,5.818,5.818,461.23783908
2018-03-14 00:23:00,5.818,5.818,5.8101,5.8101,1423.17416092
2018-03-14 00:24:00,5.8099,5.8099,5.8099,5.8099,12.004
2018-03-14 00:25:00,5.8098,5.81,5.8098,5.81,1000.0
2018-03-14 00:27:00,5.81,5.81,5.81,5.81,1269.2917
2018-03-14 00:28:00,5.81,5.82,5.8095,5.82,3253.29767415
2018-03-14 00:29:00,5.82,5.82,5.82,5.82,1659.16408167
2018-03-14 00:30:00,5.82,5.82,5.82,5.82,1018.1856
2018-03-14 00:31:00,5.82,5.82,5.82,5.82,100.0
2018-03-14 00:32:00,5.8195,5.8195,5.8195,5.8195,186.07593209
2018-03-14 00:33:00,5.811,5.8195,5.81,5.81,196.0
2018-03-14 00:34:00,5.8041,5.8041,5.8036,5.8036,86.058519
2018-03-14 00:35:00,5.801,5.8347,5.801,5.8253,22388.22709552
2018-03-14 00:36:00,5.8253,5.8253,5.8173,5.8173,4956.31028
2018-03-14 00:37:00,5.817,5.817,5.8163,5.8163,71.60759
2018-03-14 00:39:00,5.821,5.8319,5.816,5.8319,3008.8155
2018-03-14 00:40:00,5.8287,5.8287,5.8287,5.8287,4.0
2018-03-14 00:41:00,5.822,5.823,5.8219,5.823,145.2437
2018-03-14 00:42:00,5.8219,5.8302,5.8219,5.8285,184.0459
2018-03-14 00:43:00,5.8258,5.8259,5.8258,5.8259,26.6331
2018-03-14 00:44:00,5.8259,5.8294,5.818,5.8293,65.73465201
2018-03-14 00:46:00,5.8249,5.8498,5.8249,5.8498,680.42246431
2018-03-14 00:47:00,5.8494,5.8906,5.8494,5.884,29221.43726085
2018-03-14 00:48:00,5.89,5.89,5.8765,5.8765,5229.76740404
2018-03-14 00:49:00,5.8862,5.8909,5.8862,5.8909,1939.2
2018-03-14 00:50:00,5.8907,5.8908,5.8849,5.8908,502.69262852
2018-03-14 00:51:00,5.8907,5.8907,5.8768,5.8768,1029.96647507
2018-03-14 00:52:00,5.89,5.8921,5.8893,5.8921,2581.77798321
2018-03-14 00:53:00,5.892,5.8921,5.8809,5.8809,585.022445
2018-03-14 00:54:00,5.8809,5.8809,5.8809,5.8809,55.26420283
2018-03-14 00:55:00,5.8809,5.8811,5.8732,5.8768,4154.23694417
2018-03-14 00:56:00,5.8732,5.8732,5.8731,5.8731,447.17653466
2018-03-14 00:57:00,5.8805,5.8826,5.8805,5.8826,581.9680044
2018-03-14 00:58:00,5.8826,5.9024,5.8826,5.8933,51526.86216604
2018-03-14 00:59:00,5.8933,5.898,5.8913,5.8913,5226.54056734
2018-03-14 01:00:00,5.8787,5.8894,5.8787,5.886,1338.21089226
2018-03-14 01:01:00,5.8854,5.902,5.8853,5.886,2073.25092786
2018-03-14 01:02:00,5.885,5.885,5.885,5.885,581.601137
2018-03-14 01:03:00,5.885,5.8851,5.885,5.885,594.97928498
2018-03-14 01:04:00,5.8766,5.8766,5.8766,5.8766,20.0
2018-03-14 01:05:00,5.8763,5.8763,5.8763,5.8763,33.90644632
2018-03-14 01:06:00,5.8798,5.8798,5.8798,5.8798,16.09355368
2018-03-14 01:07:00,5.8796,5.8859,5.8783,5.8783,105.0
2018-03-14 01:08:00,5.885,5.8881,5.8773,5.8773,24.12714182
2018-03-14 01:10:00,5.8876,5.8878,5.8796,5.8796,1399.31972789
2018-03-14 01:11:00,5.8737,5.8737,5.872,5.872,417.55108877
2018-03-14 01:12:00,5.8796,5.8796,5.8722,5.8722,82.25533266
2018-03-14 01:13:00,5.8722,5.8722,5.8661,5.8677,1262.84164015
2018-03-14 01:14:00,5.8698,5.8784,5.8678,5.869,3538.45694021
2018-03-14 01:15:00,5.8678,5.8691,5.8678,5.8691,442.94187799
2018-03-14 01:16:00,5.8677,5.87,5.8665,5.87,267.01321656
2018-03-14 01:17:00,5.869,5.87,5.869,5.87,60.90359626
2018-03-14 01:18:00,5.869,5.8777,5.869,5.8777,31.01136473
2018-03-14 01:19:00,5.8771,5.8771,5.8771,5.8771,200.0
2018-03-14 01:21:00,5.8765,5.8765,5.875,5.875,1506.34130357
2018-03-14 01:22:00,5.875,5.8775,5.875,5.8775,79.31283
2018-03-14 01:23:00,5.8772,5.8772,5.8772,5.8772,56.42663636
2018-03-14 01:24:00,5.8772,5.8778,5.8731,5.8731,821.55730459
2018-03-14 01:26:00,5.8778,5.8833,5.8777,5.8833,928.31071798
2018-03-14 01:27:00,5.8822,5.884,5.8822,5.884,980.0
