"Provided by yucezhe.com. Please contact WeChat:yucezhekefu, QQ:2023046319 or contact@yucezhe.com if you have any question."
candle_begin_time,open,high,low,close,volume
2018-03-18 00:00:00,4.603,4.604,4.6022,4.6022,2371.80776011
2018-03-18 00:01:00,4.6,4.6075,4.5971,4.6058,3196.06700285
2018-03-18 00:02:00,4.5995,4.5995,4.5991,4.5992,216.836
2018-03-18 00:03:00,4.5979,4.5989,4.5874,4.5915,1407.894
2018-03-18 00:04:00,4.5881,4.5891,4.5801,4.5801,432.48897647
2018-03-18 00:05:00,4.5801,4.5874,4.5801,4.5801,1074.78521293
2018-03-18 00:06:00,4.5801,4.5801,4.57,4.5727,8931.85064729
2018-03-18 00:07:00,4.5725,4.5725,4.5562,4.5695,4586.49450864
2018-03-18 00:08:00,4.5671,4.5859,4.567,4.57,14951.91496625
2018-03-18 00:09:00,4.585,4.607,4.5738,4.5861,75190.0882222
2018-03-18 00:10:00,4.5912,4.5934,4.5864,4.5933,4510.59263236
2018-03-18 00:11:00,4.5881,4.6151,4.5867,4.5867,20738.26111775
2018-03-18 00:12:00,4.603,4.603,4.586,4.5988,3710.57525696
2018-03-18 00:13:00,4.5905,4.6278,4.58,4.5865,81241.97879445
2018-03-18 00:14:00,4.5865,4.5922,4.5812,4.5894,1067.40432395
2018-03-18 00:15:00,4.5892,4.5911,4.5891,4.5911,134.8087
2018-03-18 00:16:00,4.5904,4.5913,4.5547,4.559,11070.81320847
2018-03-18 00:17:00,4.559,4.559,4.5336,4.543,18973.62513584
2018-03-18 00:18:00,4.546,4.5538,4.5311,4.5419,6815.22290477
2018-03-18 00:19:00,4.5417,4.5417,4.5201,4.5201,2196.91611572
2018-03-18 00:20:00,4.5201,4.5359,4.5201,4.5321,828.58513627
2018-03-18 00:21:00,4.525,4.5417,4.5177,4.5299,15257.81004053
2018-03-18 00:22:00,4.535,4.535,4.5289,4.5289,269.85
2018-03-18 00:23:00,4.5285,4.5292,4.5134,4.5134,4486.64500032
2018-03-18 00:24:00,4.513,4.5167,4.5011,4.5014,7269.54500681
2018-03-18 00:25:00,4.5068,4.5098,4.5001,4.5015,5029.99
2018-03-18 00:26:00,4.5,4.5069,4.5,4.5059,6601.8199175
2018-03-18 00:27:00,4.5,4.5399,4.5,4.5,89856.71495706
2018-03-18 00:28:00,4.513,4.535,4.5054,4.5079,72855.26868206
2018-03-18 00:29:00,4.5138,4.5139,4.5032,4.5047,685.33210043
2018-03-18 00:30:00,4.5092,4.5119,4.5,4.5,22273.43126168
2018-03-18 00:31:00,4.5,4.5001,4.5,4.5,19212.22
2018-03-18 00:32:00,4.5002,4.5189,4.5002,4.5189,5135.09723345
2018-03-18 00:33:00,4.5188,4.5188,4.5188,4.5188,51.099338
2018-03-18 00:34:00,4.5187,4.5218,4.5109,4.5186,1588.64879288
2018-03-18 00:35:00,4.5186,4.5199,4.51,4.518,12233.83615049
2018-03-18 00:36:00,4.51,4.516,4.5041,4.513,2796.41759621
2018-03-18 00:37:00,4.51,4.5108,4.5,4.5,4643.34702886
2018-03-18 00:38:00,4.5,4.5198,4.4875,4.5028,85662.35810442
2018-03-18 00:39:00,4.502,4.502,4.4855,4.4909,10919.18223807
2018-03-18 00:40:00,4.4855,4.4887,4.4823,4.4823,654.04854654
2018-03-18 00:41:00,4.4851,4.4874,4.4803,4.4803,736.35640224
2018-03-18 00:42:00,4.4804,4.4885,4.466,4.469,15651.74953772
2018-03-18 00:43:00,4.468,4.4743,4.4554,4.4691,23055.5957922
2018-03-18 00:44:00,4.464,4.469,4.464,4.464,2212.96189432
2018-03-18 00:45:00,4.464,4.4671,4.4555,4.4666,1580.33229747
2018-03-18 00:46:00,4.4651,4.479,4.4524,4.4559,28100.11951898
2018-03-18 00:47:00,4.4524,4.4524,4.4306,4.4306,37547.06880456
2018-03-18 00:48:00,4.4306,4.4411,4.4219,4.424,18247.02300082
2018-03-18 00:49:00,4.4241,4.4362,4.4067,4.4067,26189.24367938
2018-03-18 00:50:00,4.4067,4.43,4.3924,4.4021,43542.2004683
2018-03-18 00:51:00,4.4021,4.422,4.402,4.4205,3830.10786278
2018-03-18 00:52:00,4.4271,4.4304,4.4104,4.415,2908.34270014
2018-03-18 00:53:00,4.415,4.4349,4.4108,4.415,14760.4687696
2018-03-18 00:54:00,4.4186,4.436,4.4151,4.4151,16084.27391903
2018-03-18 00:55:00,4.4151,4.4245,4.4151,4.4217,1634.64830906
2018-03-18 00:56:00,4.4218,4.4259,4.4162,4.4162,3402.84937185
2018-03-18 00:57:00,4.4151,4.4222,4.4117,4.4131,2183.99798316
2018-03-18 00:58:00,4.4221,4.4252,4.415,4.4198,1800.13254655
2018-03-18 00:59:00,4.4181,4.422,4.415,4.4198,1496.0408263
2018-03-18 01:00:00,4.4199,4.435,4.415,4.435,13728.50477843
2018-03-18 01:01:00,4.435,4.47,4.435,4.469,12889.95399975
2018-03-18 01:02:00,4.468,4.47,4.4608,4.4608,1608.69876354
2018-03-18 01:03:00,4.461,4.4706,4.4504,4.4511,5872.8649905
2018-03-18 01:04:00,4.4515,4.463,4.448,4.463,10263.92692173
2018-03-18 01:05:00,4.4554,4.4683,4.4541,4.4657,7845.32197903
2018-03-18 01:06:00,4.4658,4.4777,4.4658,4.4777,15874.26069425
2018-03-18 01:07:00,4.4777,4.494,4.4689,4.477,15503.04491347
2018-03-18 01:08:00,4.4776,4.4909,4.4728,4.4909,4232.08635731
2018-03-18 01:09:00,4.4791,4.49,4.4752,4.4881,348.86950392
2018-03-18 01:10:00,4.4881,4.4892,4.4881,4.4881,1696.1080645
2018-03-18 01:11:00,4.4881,4.4881,4.4801,4.4879,1950.75641572
2018-03-18 01:12:00,4.482,4.4874,4.4707,4.472,4095.5191718
2018-03-18 01:13:00,4.47,4.47,4.4524,4.4524,7597.83979241
2018-03-18 01:14:00,4.4525,4.4555,4.4421,4.443,5574.83617656
2018-03-18 01:15:00,4.444,4.4451,4.439,4.4446,3092.54048858
2018-03-18 01:16:00,4.4441,4.4442,4.436,4.4405,5673.80484
2018-03-18 01:17:00,4.4274,4.4389,4.4272,4.4357,1732.40972694
2018-03-18 01:18:00,4.4422,4.4422,4.4413,4.4415,324.93388101
2018-03-18 01:19:00,4.4413,4.445,4.4413,4.445,1804.32443819
2018-03-18 01:20:00,4.445,4.451,4.4388,4.445,6700.51354858
2018-03-18 01:21:00,4.446,4.4499,4.4446,4.4446,2204.36825103
2018-03-18 01:22:00,4.4447,4.449,4.4442,4.4447,2037.56011236
2018-03-18 01:23:00,4.4443,4.451,4.4443,4.451,1484.98054756
2018-03-18 01:24:00,4.4502,4.455,4.4501,4.4501,1520.96030874
2018-03-18 01:25:00,4.4518,4.4675,4.4509,4.4673,2908.34764171
2018-03-18 01:26:00,4.4673,4.487,4.4673,4.4789,8405.05674313
2018-03-18 01:27:00,4.4819,4.491,4.476,4.481,21400.1980676
2018-03-18 01:28:00,4.4765,4.4799,4.4691,4.4716,1883.85830824
2018-03-18 01:29:00,4.475,4.4892,4.4741,4.4773,1948.70725092
2018-03-18 01:30:00,4.485,4.485,4.4718,4.4741,1355.81390328
2018-03-18 01:31:00,4.4751,4.4751,4.47,4.47,3146.30491531
2018-03-18 01:32:00,4.47,4.47,4.47,4.47,73.8001366
2018-03-18 01:33:00,4.465,4.465,4.4611,4.4611,177.30337
2018-03-18 01:34:00,4.465,4.465,4.4561,4.4561,386.33396066
2018-03-18 01:35:00,4.4561,4.4641,4.4561,4.4641,199.99088419
2018-03-18 01:36:00,4.465,4.4784,4.465,4.4784,22258.50894935
2018-03-18 01:37:00,4.468,4.4765,4.468,4.476,2926.76831971
2018-03-18 01:38:00,4.476,4.492,4.476,4.4786,31371.05669963
2018-03-18 01:39:00,4.485,4.485,4.4772,4.4772,765.04780246
2018-03-18 01:40:00,4.4772,4.4871,4.471,4.4871,9951.610563
2018-03-18 01:41:00,4.4871,4.4871,4.4871,4.4871,8998.27377194
2018-03-18 01:42:00,4.4871,4.4871,4.4866,4.4866,907.39807436
2018-03-18 01:43:00,4.4864,4.4864,4.4864,4.4864,22.0
2018-03-18 01:44:00,4.48,4.4809,4.4714,4.4714,1589.81911
2018-03-18 01:45:00,4.4752,4.4831,4.4752,4.4831,189.84982
2018-03-18 01:46:00,4.473,4.4799,4.473,4.4761,1439.23089069
2018-03-18 01:47:00,4.4761,4.4786,4.4652,4.4659,2435.26785714
2018-03-18 01:48:00,4.4685,4.4685,4.4685,4.4685,64.73214286
2018-03-18 01:49:00,4.468,4.474,4.4619,4.4729,609.16019385
2018-03-18 01:50:00,4.4711,4.4711,4.4711,4.4711,20.0
2018-03-18 01:51:00,4.471,4.471,4.471,4.471,23.0
2018-03-18 01:52:00,4.468,4.47,4.464,4.464,344.59768798
2018-03-18 01:53:00,4.4707,4.4707,4.4707,4.4707,23.0
2018-03-18 01:54:00,4.466,4.4764,4.452,4.4764,23572.18710811
2018-03-18 01:55:00,4.466,4.4727,4.4452,4.4461,14788.74063126
2018-03-18 01:56:00,4.4461,4.4461,4.434,4.438,6262.90687559
2018-03-18 01:57:00,4.438,4.441,4.4303,4.441,6990.94308112
2018-03-18 01:58:00,4.4321,4.4428,4.425,4.425,25636.27650346
2018-03-18 01:59:00,4.425,4.425,4.4114,4.4114,2493.907
2018-03-18 02:00:00,4.4248,4.4268,4.4051,4.4051,4696.91448477
2018-03-18 02:01:00,4.41,4.4142,4.3921,4.399,7923.12447341
2018-03-18 02:02:00,4.3978,4.4072,4.3736,4.3925,25184.64457662
2018-03-18 02:03:00,4.3845,4.3963,4.384,4.39,3866.6311435
2018-03-18 02:04:00,4.39,4.3994,4.3751,4.377,6300.22283923
2018-03-18 02:05:00,4.377,4.3891,4.3733,4.3733,4204.79726371
2018-03-18 02:06:00,4.375,4.3794,4.375,4.3794,43.0
2018-03-18 02:07:00,4.373,4.373,4.37,4.37,777.28237017
2018-03-18 02:08:00,4.37,4.3727,4.353,4.365,13623.4882476
2018-03-18 02:09:00,4.365,4.3742,4.3583,4.3733,4561.95797777
2018-03-18 02:10:00,4.3603,4.3633,4.356,4.36,1567.83215469
2018-03-18 02:11:00,4.3599,4.3646,4.3599,4.3635,417.1841
2018-03-18 02:12:00,4.3635,4.37,4.3635,4.368,7176.60893645
2018-03-18 02:13:00,4.37,4.37,4.368,4.368,1624.27046942
2018-03-18 02:14:00,4.368,4.3924,4.366,4.366,29017.62327409
2018-03-18 02:15:00,4.366,4.3686,4.3557,4.3677,6197.8492
2018-03-18 02:16:00,4.3561,4.3672,4.3553,4.3671,2650.78091731
2018-03-18 02:17:00,4.3672,4.3846,4.3604,4.3604,24884.56261149
2018-03-18 02:18:00,4.36,4.36,4.3326,4.334,23026.28173795
2018-03-18 02:19:00,4.3326,4.3436,4.3326,4.34,23247.825
2018-03-18 02:20:00,4.34,4.3462,4.3281,4.332,14485.49800114
2018-03-18 02:21:00,4.332,4.3396,4.3294,4.3396,1151.44047
2018-03-18 02:22:00,4.3283,4.3385,4.321,4.3333,14424.1002
2018-03-18 02:23:00,4.3331,4.345,4.3331,4.339,5310.0
2018-03-18 02:24:00,4.3389,4.3389,4.33,4.33,822.8653
2018-03-18 02:25:00,4.3289,4.3289,4.3136,4.3137,5252.87138604
2018-03-18 02:26:00,4.316,4.339,4.314,4.339,27054.46115273
2018-03-18 02:27:00,4.339,4.3499,4.3223,4.329,27788.44222836
2018-03-18 02:28:00,4.3253,4.3253,4.3191,4.3203,1493.01626203
2018-03-18 02:29:00,4.32,4.32,4.3048,4.3067,9532.72273792
2018-03-18 02:30:00,4.309,4.309,4.267,4.267,33674.65265677
2018-03-18 02:31:00,4.28,4.2987,4.27,4.2733,47329.74857445
2018-03-18 02:32:00,4.2736,4.28,4.2661,4.27,4676.454358
2018-03-18 02:33:00,4.267,4.267,4.251,4.251,15593.026379
2018-03-18 02:34:00,4.251,4.2779,4.249,4.2779,32450.80134645
2018-03-18 02:35:00,4.2748,4.2748,4.265,4.265,8639.585
2018-03-18 02:36:00,4.265,4.265,4.265,4.265,3181.29302085
2018-03-18 02:37:00,4.2648,4.2756,4.26,4.2756,12018.95831351
2018-03-18 02:38:00,4.2755,4.2779,4.2655,4.2655,1135.073
2018-03-18 02:39:00,4.2664,4.273,4.2664,4.273,773.0499
2018-03-18 02:40:00,4.2707,4.2707,4.266,4.2672,1027.381
2018-03-18 02:41:00,4.2677,4.268,4.261,4.263,1244.11721859
2018-03-18 02:42:00,4.2582,4.2582,4.257,4.257,781.10517493
2018-03-18 02:43:00,4.2512,4.259,4.2403,4.242,26578.20409114
2018-03-18 02:44:00,4.241,4.241,4.2346,4.24,15072.93013095
2018-03-18 02:45:00,4.239,4.2456,4.2381,4.2386,7740.74667795
2018-03-18 02:46:00,4.238,4.2385,4.227,4.227,12419.02219244
2018-03-18 02:47:00,4.227,4.227,4.2,4.2,27903.54619311
2018-03-18 02:48:00,4.208,4.217,4.199,4.205,3673.46136672
2018-03-18 02:49:00,4.206,4.2276,4.205,4.2138,11968.67178367
2018-03-18 02:50:00,4.2274,4.2478,4.2152,4.2478,18806.26868237
2018-03-18 02:51:00,4.2418,4.2539,4.239,4.253,4331.87398356
2018-03-18 02:52:00,4.2542,4.2621,4.2521,4.262,6023.530608
2018-03-18 02:53:00,4.2626,4.2629,4.255,4.255,8391.71565657
2018-03-18 02:54:00,4.255,4.26,4.255,4.256,5813.46592983
2018-03-18 02:55:00,4.2599,4.26,4.255,4.255,593.06672723
2018-03-18 02:56:00,4.255,4.255,4.24,4.2514,3840.04294679
2018-03-18 02:57:00,4.253,4.2569,4.25,4.2566,8555.10744927
2018-03-18 02:58:00,4.25,4.2586,4.245,4.2585,7292.20272601
2018-03-18 02:59:00,4.2599,4.281,4.2532,4.2623,10650.46362107
2018-03-18 03:00:00,4.2799,4.3374,4.2652,4.3374,60595.06320177
2018-03-18 03:01:00,4.3373,4.3532,4.33,4.336,12028.95592008
2018-03-18 03:02:00,4.337,4.3454,4.3225,4.3226,3571.83488269
2018-03-18 03:03:00,4.3226,4.33,4.3087,4.33,20827.89694832
2018-03-18 03:04:00,4.3122,4.3247,4.301,4.317,7807.18638483
2018-03-18 03:05:00,4.3195,4.3195,4.303,4.308,630.83876121
2018-03-18 03:06:00,4.305,4.305,4.298,4.3,11072.37745898
2018-03-18 03:07:00,4.3061,4.3064,4.295,4.295,2399.30068813
2018-03-18 03:08:00,4.301,4.3038,4.288,4.2989,1972.60719
2018-03-18 03:09:00,4.2998,4.2998,4.2998,4.2998,11.2661
2018-03-18 03:10:00,4.2901,4.2901,4.28,4.28,3065.08799986
2018-03-18 03:11:00,4.281,4.281,4.28,4.28,466.95208103
2018-03-18 03:12:00,4.2791,4.2841,4.276,4.276,1856.28173746
2018-03-18 03:13:00,4.2799,4.2893,4.277,4.2888,10226.12160015
2018-03-18 03:14:00,4.287,4.2879,4.287,4.2879,466.6853
2018-03-18 03:15:00,4.2875,4.2875,4.271,4.271,4607.52600394
2018-03-18 03:16:00,4.2826,4.2826,4.2621,4.266,4518.18364102
2018-03-18 03:17:00,4.267,4.268,4.264,4.264,493.06510327
2018-03-18 03:18:00,4.265,4.2708,4.265,4.2708,2470.28422752
2018-03-18 03:19:00,4.2651,4.271,4.262,4.2707,1544.34825759
2018-03-18 03:20:00,4.2645,4.2707,4.262,4.2707,1769.97365462
2018-03-18 03:21:00,4.2707,4.2867,4.2707,4.286,7750.52213598
2018-03-18 03:22:00,4.2899,4.2899,4.2795,4.283,1746.49783671
2018-03-18 03:23:00,4.2852,4.2898,4.2851,4.2851,518.47477408
2018-03-18 03:24:00,4.2896,4.2902,4.2896,4.2902,1160.0341671
2018-03-18 03:25:00,4.2915,4.2986,4.286,4.2985,2591.891642
2018-03-18 03:26:00,4.2985,4.302,4.2862,4.302,1914.00563935
2018-03-18 03:27:00,4.3001,4.31,4.3,4.31,1116.33276214
2018-03-18 03:28:00,4.3101,4.315,4.31,4.315,373.5398706
2018-03-18 03:29:00,4.311,4.311,4.2991,4.2991,829.63978551
2018-03-18 03:30:00,4.3135,4.3135,4.301,4.3016,267.33871559
2018-03-18 03:31:00,4.3015,4.3019,4.3003,4.3003,382.7475
2018-03-18 03:32:00,4.3003,4.3005,4.3001,4.3001,43.38298684
2018-03-18 03:33:00,4.3001,4.3019,4.3,4.3,202.22414491
2018-03-18 03:34:00,4.2953,4.2953,4.2911,4.2911,384.01582282
2018-03-18 03:35:00,4.2992,4.2999,4.296,4.2962,240.447
2018-03-18 03:36:00,4.2962,4.3074,4.2962,4.301,935.98867244
2018-03-18 03:37:00,4.3044,4.3263,4.3003,4.325,10520.46125851
2018-03-18 03:38:00,4.3239,4.3277,4.3121,4.3123,3150.0464
2018-03-18 03:39:00,4.3229,4.336,4.315,4.336,9435.36615978
2018-03-18 03:40:00,4.3358,4.3375,4.3261,4.3375,2723.84805363
2018-03-18 03:41:00,4.3375,4.3375,4.328,4.3282,940.84321569
2018-03-18 03:42:00,4.3349,4.3369,4.3254,4.3369,529.8870199
2018-03-18 03:43:00,4.3362,4.3362,4.3262,4.3262,407.6870594
